feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,class_label
0.2545861601829529,0.39506250619888306,-0.12355850636959076,0.2502494752407074,0.38437172770500183,-0.1131596714258194,0.2500072717666626,0.3847014307975769,-0.11318142712116241,0.24964094161987305,0.38488587737083435,-0.11319337040185928,0.2476712167263031,0.384602814912796,-0.14553067088127136,0.2457083761692047,0.3854895234107971,-0.14558997750282288,0.24369868636131287,0.3865914046764374,-0.1456652730703354,0.23931054770946503,0.3921763598918915,-0.04265611991286278,0.23114342987537384,0.39496734738349915,-0.18867190182209015,0.25191637873649597,0.4084263741970062,-0.09264196455478668,0.2483416050672531,0.40995973348617554,-0.13525494933128357,0.24266114830970764,0.42802146077156067,0.05582030490040779,0.21111157536506653,0.4737448990345001,-0.2097238302230835,0.29378604888916016,0.4718851149082184,0.12051163613796234,0.23310597240924835,0.5706161260604858,-0.20181366801261902,0.3274778127670288,0.4983879029750824,0.05945941060781479,0.3043224513530731,0.5520032048225403,-0.22315247356891632,0.3439956307411194,0.5038236975669861,0.05378611013293266,0.3200198709964752,0.5477021932601929,-0.249807670712471,0.337643563747406,0.49845489859580994,0.03133330121636391,0.31945252418518066,0.535131573677063,-0.23712746798992157,0.33202826976776123,0.4970278739929199,0.04777820408344269,0.31414511799812317,0.5338829159736633,-0.2114078551530838,0.32319211959838867,0.5480744242668152,0.08716277033090591,0.2985403537750244,0.5822742581367493,-0.08704997599124908,0.40258917212486267,0.5594921708106995,-0.006716354284435511,0.39166879653930664,0.5039705038070679,-0.1757775843143463,0.42437276244163513,0.6778395771980286,0.09519889950752258,0.4565238058567047,0.5985152125358582,-0.04249729961156845,0.4157203137874603,0.6977475881576538,0.10190077871084213,0.45544782280921936,0.6215674877166748,-0.02902120351791382,0.46160727739334106,0.7208501696586609,0.04246734827756882,0.5125027894973755,0.605207622051239,-0.07941489666700363,0.0
0.2557627260684967,0.3958970308303833,-0.07929486036300659,0.2513906955718994,0.3857925534248352,-0.06835650652647018,0.25101834535598755,0.38639888167381287,-0.06837882101535797,0.2505589723587036,0.3869114816188812,-0.06838494539260864,0.24904103577136993,0.3848005533218384,-0.10105439275503159,0.2471119463443756,0.3859250843524933,-0.10110197216272354,0.24509844183921814,0.3873092234134674,-0.1011684387922287,0.2392590343952179,0.3942590355873108,-0.0017230622470378876,0.23168618977069855,0.3955620527267456,-0.15039390325546265,0.253060519695282,0.40982547402381897,-0.05044005066156387,0.24988076090812683,0.4105386435985565,-0.09352109581232071,0.24227778613567352,0.431918740272522,0.08979976177215576,0.2109951674938202,0.4737016260623932,-0.19006918370723724,0.2932405173778534,0.47491511702537537,0.1254035085439682,0.23293252289295197,0.5699988007545471,-0.22333642840385437,0.3253755271434784,0.5002942681312561,0.025979313999414444,0.3043287694454193,0.5521458387374878,-0.2201867550611496,0.34342777729034424,0.5049382448196411,0.01476239413022995,0.3200538456439972,0.548285186290741,-0.24514445662498474,0.3375018835067749,0.4990884065628052,-0.005115772597491741,0.31895071268081665,0.5358060002326965,-0.23756077885627747,0.33176878094673157,0.4978010356426239,0.014096763916313648,0.3139804005622864,0.5341562628746033,-0.21399500966072083,0.32311153411865234,0.5483924746513367,0.08906994760036469,0.2990265488624573,0.5819147229194641,-0.088907890021801,0.4026715159416199,0.5591323375701904,-0.0005047823069617152,0.39168742299079895,0.5045366287231445,-0.1782275140285492,0.4243902564048767,0.6777561902999878,0.09968660771846771,0.45678138732910156,0.6023004651069641,-0.057034097611904144,0.4158133566379547,0.6979621648788452,0.10558376461267471,0.455448716878891,0.625839352607727,-0.0445522740483284,0.46305838227272034,0.7199556827545166,0.05142039805650711,0.5122948884963989,0.6060071587562561,-0.0879170224070549,0.0
0.2559911608695984,0.39686164259910583,-0.08123238384723663,0.251371830701828,0.3861214220523834,-0.06968143582344055,0.25085195899009705,0.3865024149417877,-0.06970728933811188,0.250262588262558,0.3869524896144867,-0.06970949470996857,0.2494734823703766,0.3859224319458008,-0.10300763696432114,0.24765506386756897,0.38681522011756897,-0.1030486598610878,0.2456960678100586,0.38793084025382996,-0.10310931503772736,0.23889586329460144,0.3941603899002075,-0.001824444392696023,0.23216918110847473,0.3957326114177704,-0.1534201204776764,0.25339242815971375,0.40989863872528076,-0.05201838165521622,0.2506257891654968,0.41081997752189636,-0.0959613174200058,0.2423519790172577,0.4329136908054352,0.09030153602361679,0.21120032668113708,0.47331175208091736,-0.19411161541938782,0.2938217222690582,0.4754323363304138,0.1329728364944458,0.23284812271595,0.5692861676216125,-0.23313386738300323,0.3292098343372345,0.4966554045677185,0.04421962425112724,0.30418291687965393,0.5522346496582031,-0.22694993019104004,0.3447820842266083,0.5036923289299011,0.03636360913515091,0.3199504315853119,0.5483027696609497,-0.25232863426208496,0.34055015444755554,0.49715667963027954,0.014315478503704071,0.31904110312461853,0.5355246067047119,-0.24438795447349548,0.33482998609542847,0.4967200458049774,0.03194285184144974,0.31401610374450684,0.5344933867454529,-0.22124728560447693,0.32340818643569946,0.5484372973442078,0.09130166471004486,0.30042633414268494,0.5815261006355286,-0.09109999984502792,0.4027201533317566,0.5588337182998657,-0.00021297726198099554,0.3917635977268219,0.5050966739654541,-0.18602868914604187,0.4244620203971863,0.6780927181243896,0.08922170102596283,0.4567422866821289,0.6041586399078369,-0.06631868332624435,0.41586580872535706,0.6984876394271851,0.09423838555812836,0.45399904251098633,0.6271945238113403,-0.053966961801052094,0.4651990532875061,0.7191928029060364,0.03751714527606964,0.5117242932319641,0.6065056920051575,-0.09692579507827759,0.0
0.25061851739883423,0.3966590166091919,-0.09803297370672226,0.2463221549987793,0.38547009229660034,-0.08520294725894928,0.24617178738117218,0.3855987787246704,-0.08523321151733398,0.24602071940898895,0.3858475089073181,-0.08524762094020844,0.24351711571216583,0.38594892621040344,-0.11676912009716034,0.2412998229265213,0.38668742775917053,-0.11680787801742554,0.23892562091350555,0.3875991702079773,-0.11686819791793823,0.2364402562379837,0.3934234380722046,-0.008016858249902725,0.22640565037727356,0.39548948407173157,-0.15148338675498962,0.24913780391216278,0.409405916929245,-0.0653897374868393,0.24516598880290985,0.4108991026878357,-0.10700862109661102,0.24281258881092072,0.43096664547920227,0.0889483168721199,0.20957358181476593,0.472653865814209,-0.18129529058933258,0.289470374584198,0.4793585240840912,0.1179579347372055,0.23280653357505798,0.5687519311904907,-0.2182043492794037,0.329470157623291,0.49827292561531067,0.005533217452466488,0.30402132868766785,0.5525891780853271,-0.2212943285703659,0.34444504976272583,0.5062090754508972,-0.007715651299804449,0.3201133906841278,0.5483124256134033,-0.2478051632642746,0.340462327003479,0.5009005665779114,-0.02827041782438755,0.3192617893218994,0.5355387330055237,-0.24153709411621094,0.33456549048423767,0.5002698302268982,-0.006893290672451258,0.3142247200012207,0.5343738198280334,-0.2163526564836502,0.32590848207473755,0.5454819798469543,0.09107037633657455,0.30168983340263367,0.5788195729255676,-0.09086602181196213,0.4027276933193207,0.5589602589607239,-0.010144194588065147,0.3919826149940491,0.506663978099823,-0.20375876128673553,0.4246191382408142,0.6785680055618286,0.08157586306333542,0.45669299364089966,0.6052329540252686,-0.08300983160734177,0.4162449836730957,0.6987388134002686,0.08692504465579987,0.4530038833618164,0.6281750202178955,-0.07079512625932693,0.4669395983219147,0.7186686396598816,0.02514033019542694,0.5115239024162292,0.606802225112915,-0.12269798666238785,0.0
0.2510155141353607,0.397041916847229,-0.072342149913311,0.24693092703819275,0.385761559009552,-0.06169126555323601,0.24727670848369598,0.3860912024974823,-0.06171124428510666,0.24742349982261658,0.38650423288345337,-0.061716966331005096,0.24453072249889374,0.386339008808136,-0.09337006509304047,0.24256987869739532,0.38710129261016846,-0.09340984374284744,0.24010208249092102,0.38798436522483826,-0.09347334504127502,0.23749971389770508,0.3936212360858917,0.004069152288138866,0.22702822089195251,0.39555737376213074,-0.13999584317207336,0.25060856342315674,0.40946289896965027,-0.043883565813302994,0.24577288329601288,0.41100743412971497,-0.08564677834510803,0.2412397861480713,0.43017274141311646,0.09570169448852539,0.20960180461406708,0.4726574122905731,-0.18053042888641357,0.290522038936615,0.4772084951400757,0.15177348256111145,0.23323163390159607,0.5685899257659912,-0.21408991515636444,0.329505980014801,0.495115727186203,0.08604764938354492,0.305228590965271,0.5522559881210327,-0.20320069789886475,0.3441317677497864,0.5027368068695068,0.07976718991994858,0.3210300803184509,0.5483017563819885,-0.2264920026063919,0.3395746350288391,0.49660763144493103,0.05853363126516342,0.32079920172691345,0.5352503061294556,-0.2201966494321823,0.3342486023902893,0.49709686636924744,0.07451953738927841,0.3155924677848816,0.5341319441795349,-0.19816507399082184,0.3260897397994995,0.544108510017395,0.0918024331331253,0.30342036485671997,0.5777944326400757,-0.09158776700496674,0.40278109908103943,0.5494922399520874,-0.023085851222276688,0.3925846219062805,0.5097844004631042,-0.2286703884601593,0.45395272970199585,0.6482177376747131,0.07828452438116074,0.4377594590187073,0.6484153270721436,-0.10881824791431427,0.4495493471622467,0.6691451668739319,0.0845300704240799,0.4282285273075104,0.671517014503479,-0.09571073204278946,0.501907467842102,0.6729119420051575,0.02649017609655857,0.5031054019927979,0.671012282371521,-0.1439041793346405,0.0
0.2525693476200104,0.39716145396232605,-0.08417636156082153,0.24837836623191833,0.3859848976135254,-0.07303888350725174,0.2484833002090454,0.38631221652030945,-0.07305718958377838,0.24842865765094757,0.38670337200164795,-0.07306501269340515,0.24598443508148193,0.38643118739128113,-0.10505487769842148,0.24403271079063416,0.3871409595012665,-0.10509254038333893,0.24161489307880402,0.3881177008152008,-0.10515028238296509,0.2380971610546112,0.3935791850090027,-0.004399485886096954,0.22813527286052704,0.39573177695274353,-0.15006227791309357,0.2515439987182617,0.40951043367385864,-0.05463358759880066,0.24734742939472198,0.4111422002315521,-0.09684763848781586,0.241641566157341,0.43121764063835144,0.08817318826913834,0.2097790241241455,0.4727622866630554,-0.18582138419151306,0.29085105657577515,0.4757319688796997,0.13629525899887085,0.23317262530326843,0.568567156791687,-0.2191697061061859,0.3286190629005432,0.4929546117782593,0.053552329540252686,0.30459797382354736,0.5532358884811401,-0.20954947173595428,0.34184202551841736,0.5005021095275879,0.04444127529859543,0.32053783535957336,0.5488506555557251,-0.2335384637117386,0.3379172682762146,0.4942861795425415,0.02362237684428692,0.3197750151157379,0.5372543931007385,-0.22746641933918,0.33242887258529663,0.4940580427646637,0.04188547283411026,0.3150055706501007,0.5357091426849365,-0.20454053580760956,0.32652801275253296,0.5437416434288025,0.09211517125368118,0.30430811643600464,0.5775542855262756,-0.09190814197063446,0.4035206437110901,0.5494838953018188,-0.024663029238581657,0.39315855503082275,0.5110465288162231,-0.2254658192396164,0.45683684945106506,0.6441534757614136,0.0792294517159462,0.4352582097053528,0.6504235863685608,-0.09990352392196655,0.45269960165023804,0.6652162671089172,0.08594667166471481,0.4208675026893616,0.6816575527191162,-0.0865146741271019,0.5051834583282471,0.6656672358512878,0.02946225181221962,0.4976004958152771,0.6739721894264221,-0.1342967301607132,0.0
0.25266528129577637,0.39757710695266724,-0.0923086553812027,0.24869608879089355,0.3862200975418091,-0.08142270147800446,0.24855855107307434,0.3865434229373932,-0.08143971860408783,0.2486773282289505,0.3869215250015259,-0.08145121484994888,0.24713917076587677,0.38652971386909485,-0.11374195665121078,0.24545982480049133,0.3873221278190613,-0.113782599568367,0.24326398968696594,0.38826102018356323,-0.11383720487356186,0.23825494945049286,0.39346903562545776,-0.013204285874962807,0.2299899309873581,0.3957785367965698,-0.15983423590660095,0.25195759534835815,0.4098968803882599,-0.06276579946279526,0.2476624697446823,0.41125252842903137,-0.10533629357814789,0.24182412028312683,0.43108096718788147,0.08382567018270493,0.21003980934619904,0.473050594329834,-0.1937376707792282,0.2913632094860077,0.47511470317840576,0.14880488812923431,0.23316776752471924,0.5684677958488464,-0.22520646452903748,0.3290356993675232,0.49237769842147827,0.08865867555141449,0.30461594462394714,0.5529143214225769,-0.21514447033405304,0.34206631779670715,0.49994686245918274,0.08537513017654419,0.3206278681755066,0.5485561490058899,-0.23884649574756622,0.33886486291885376,0.49350684881210327,0.06274309754371643,0.3198508620262146,0.536770761013031,-0.23185014724731445,0.33316653966903687,0.4929904639720917,0.07709728181362152,0.31506747007369995,0.5352802276611328,-0.20979881286621094,0.32625505328178406,0.5441296696662903,0.09426744282245636,0.3050081729888916,0.5776880979537964,-0.09405849874019623,0.4035348892211914,0.5487969517707825,-0.024099737405776978,0.39329761266708374,0.511621356010437,-0.216997429728508,0.45065760612487793,0.6513233780860901,0.08766254782676697,0.4374662935733795,0.6413780450820923,-0.09083708375692368,0.4399913251399994,0.6699684858322144,0.09501663595438004,0.428459495306015,0.6681810617446899,-0.07726055383682251,0.5011656880378723,0.6774149537086487,0.03824121132493019,0.5001404285430908,0.6634372472763062,-0.12138477712869644,0.0
0.253121018409729,0.39991146326065063,-0.09581491351127625,0.24943780899047852,0.3886277973651886,-0.08538888394832611,0.24913068115711212,0.3886250853538513,-0.08540089428424835,0.2491169422864914,0.3887781798839569,-0.08540859818458557,0.24829527735710144,0.38891109824180603,-0.1171775609254837,0.2467600554227829,0.38928115367889404,-0.11721551418304443,0.24474024772644043,0.39004459977149963,-0.11726764589548111,0.2389661818742752,0.3940454423427582,-0.016713494434952736,0.23174695670604706,0.3962854743003845,-0.1612866073846817,0.25229859352111816,0.41088733077049255,-0.0658499076962471,0.24856337904930115,0.41212546825408936,-0.10775178670883179,0.24187810719013214,0.4306337535381317,0.08235589414834976,0.21007418632507324,0.47300317883491516,-0.1929839551448822,0.29186752438545227,0.47498732805252075,0.14615561068058014,0.232364222407341,0.5684401392936707,-0.2231234312057495,0.3285999894142151,0.49155789613723755,0.07589536905288696,0.3044312000274658,0.5526880621910095,-0.2124371975660324,0.34129461646080017,0.49871668219566345,0.07059836387634277,0.32047003507614136,0.5484607219696045,-0.23543250560760498,0.33829689025878906,0.49244561791419983,0.04856368526816368,0.31963732838630676,0.5363984704017639,-0.2280387580394745,0.33240222930908203,0.49197646975517273,0.06441815197467804,0.3149350583553314,0.5349940657615662,-0.20658795535564423,0.3262344002723694,0.5441662669181824,0.09416579455137253,0.30515000224113464,0.577318012714386,-0.0939614400267601,0.40367060899734497,0.548480212688446,-0.02247965708374977,0.3933020234107971,0.5115886926651001,-0.21628542244434357,0.4413973391056061,0.657882571220398,0.09064581990242004,0.4407995641231537,0.6373932361602783,-0.0826820433139801,0.428347647190094,0.6806509494781494,0.0972791388630867,0.4305543303489685,0.6655570268630981,-0.06900937855243683,0.485723078250885,0.6944498419761658,0.04213181883096695,0.5003064870834351,0.6556335687637329,-0.11880680173635483,0.0
0.2536803185939789,0.39985892176628113,-0.08412308990955353,0.2500606179237366,0.388576477766037,-0.0732598826289177,0.24964530766010284,0.38855841755867004,-0.07327396422624588,0.24951915442943573,0.38870924711227417,-0.073277547955513,0.2491351068019867,0.38892489671707153,-0.10531538724899292,0.24765460193157196,0.38926979899406433,-0.10535143315792084,0.2458207905292511,0.38995248079299927,-0.10541156679391861,0.23916570842266083,0.3940202295780182,-0.006524736527353525,0.2326240837574005,0.3962317705154419,-0.15227533876895905,0.2527267336845398,0.4107459485530853,-0.05524427443742752,0.24955010414123535,0.41188082098960876,-0.09746725112199783,0.2419654130935669,0.4303266704082489,0.08820998668670654,0.21023881435394287,0.47298479080200195,-0.187925785779953,0.29216331243515015,0.47051554918289185,0.14614783227443695,0.23237307369709015,0.5684357285499573,-0.21922250092029572,0.32818105816841125,0.4914854168891907,0.07181628048419952,0.3044729232788086,0.5525500178337097,-0.20768623054027557,0.3408668041229248,0.4980539083480835,0.06516800820827484,0.32052338123321533,0.5483201146125793,-0.23037047684192657,0.3375535011291504,0.4919503629207611,0.04522023722529411,0.31968966126441956,0.5361347198486328,-0.22373540699481964,0.33159422874450684,0.49134117364883423,0.06093654781579971,0.31497281789779663,0.5347965359687805,-0.20203569531440735,0.3261113166809082,0.5438670516014099,0.09414807707071304,0.30515700578689575,0.5768254399299622,-0.09394635260105133,0.4036899507045746,0.5481330156326294,-0.021184386685490608,0.3933158218860626,0.5116396546363831,-0.21338951587677002,0.4328196942806244,0.6685875058174133,0.09290487319231033,0.4476533830165863,0.63546222448349,-0.07925733178853989,0.422861248254776,0.690406084060669,0.0996192991733551,0.43961209058761597,0.662368893623352,-0.06559912860393524,0.4754600524902344,0.7076768279075623,0.04362490028142929,0.501911997795105,0.6312657594680786,-0.11706702411174774,0.0
0.2545197010040283,0.39843395352363586,-0.09757323563098907,0.2511303722858429,0.38720574975013733,-0.08715914189815521,0.2507432699203491,0.3871316611766815,-0.08716124296188354,0.2506111264228821,0.3871639668941498,-0.08716105669736862,0.2500142753124237,0.38765794038772583,-0.11987324059009552,0.24853947758674622,0.38782554864883423,-0.11992301791906357,0.24679403007030487,0.38821494579315186,-0.11999873071908951,0.24007758498191833,0.3927345871925354,-0.01935654692351818,0.23323015868663788,0.3948375880718231,-0.16758987307548523,0.2533456087112427,0.40938207507133484,-0.06778629869222641,0.2503211498260498,0.41026735305786133,-0.11090759932994843,0.24199339747428894,0.42905673384666443,0.07334863394498825,0.21035151183605194,0.4725414514541626,-0.1953919380903244,0.2926802635192871,0.46919581294059753,0.1263846457004547,0.2322700321674347,0.5684468746185303,-0.21968302130699158,0.32820525765419006,0.4910159111022949,0.0474853590130806,0.30451884865760803,0.5524317026138306,-0.21164396405220032,0.34080809354782104,0.49766698479652405,0.03919249027967453,0.32086843252182007,0.5481941103935242,-0.23548603057861328,0.33710068464279175,0.4917861521244049,0.021012673154473305,0.3198557198047638,0.5360738039016724,-0.22904257476329803,0.3311989903450012,0.4910222887992859,0.037336789071559906,0.3151339292526245,0.5346464514732361,-0.20626583695411682,0.3269023299217224,0.5419262647628784,0.09330099076032639,0.3052036464214325,0.5765613317489624,-0.09308843314647675,0.40433448553085327,0.5466890931129456,-0.025110775604844093,0.3933972716331482,0.5130789875984192,-0.22033138573169708,0.43235525488853455,0.6685530543327332,0.09003190696239471,0.4414566457271576,0.6381693482398987,-0.0828055664896965,0.4217526316642761,0.6912564039230347,0.09757345169782639,0.4288596510887146,0.6714207530021667,-0.06841062009334564,0.4765027165412903,0.7063810229301453,0.039652518928050995,0.5022628307342529,0.6379125714302063,-0.12040647119283676,0.0
0.25636357069015503,0.39798033237457275,-0.09906570613384247,0.2528077960014343,0.3865261971950531,-0.08816346526145935,0.25231820344924927,0.3863953649997711,-0.08817579597234726,0.2520036995410919,0.38634392619132996,-0.08818373829126358,0.2518632113933563,0.3870759606361389,-0.1208602637052536,0.2502457797527313,0.3871859610080719,-0.1209048256278038,0.24859707057476044,0.3874477446079254,-0.12097356468439102,0.2408449947834015,0.3918152153491974,-0.02067524939775467,0.2344980686903,0.39414459466934204,-0.1677260398864746,0.25454002618789673,0.40849557518959045,-0.06898172199726105,0.2519192099571228,0.4092544913291931,-0.11198160797357559,0.2420656979084015,0.4263284504413605,0.07308189570903778,0.2104531228542328,0.47224462032318115,-0.19634512066841125,0.2928469777107239,0.46886828541755676,0.13060402870178223,0.23246553540229797,0.5681145191192627,-0.22241806983947754,0.3280342221260071,0.49140042066574097,0.05993282049894333,0.30452030897140503,0.5523556470870972,-0.2121094912290573,0.3406659960746765,0.49962615966796875,0.05275446176528931,0.3208964467048645,0.5479326844215393,-0.2348262518644333,0.33708861470222473,0.4939251244068146,0.0327775701880455,0.3193472623825073,0.5354251265525818,-0.229058176279068,0.33119723200798035,0.4926097095012665,0.04902534931898117,0.3147715628147125,0.5344265103340149,-0.20691180229187012,0.32747113704681396,0.5405876040458679,0.09298296272754669,0.30546173453330994,0.5759207010269165,-0.09275790303945541,0.4042612612247467,0.5442081093788147,-0.03545313701033592,0.39333784580230713,0.514541745185852,-0.22628936171531677,0.4322411119937897,0.6672137975692749,0.08029140532016754,0.44048672914505005,0.6375159025192261,-0.09427151829004288,0.42130786180496216,0.6910642385482788,0.0882493332028389,0.4276061952114105,0.6711472272872925,-0.08008473366498947,0.4770793914794922,0.7050613760948181,0.029842888936400414,0.5025927424430847,0.6584785580635071,-0.13174855709075928,0.0
0.2570933401584625,0.39850521087646484,-0.08376507461071014,0.2533358335494995,0.38703328371047974,-0.07361291348934174,0.2526811957359314,0.38682126998901367,-0.07362478226423264,0.2522244155406952,0.38678520917892456,-0.07362554222345352,0.25243082642555237,0.3873685896396637,-0.10542286932468414,0.2508276104927063,0.3873750567436218,-0.10547144711017609,0.24910779297351837,0.38747674226760864,-0.10553982108831406,0.24091938138008118,0.39183446764945984,-0.008210929110646248,0.23479816317558289,0.394215852022171,-0.15251456201076508,0.2549309730529785,0.40892884135246277,-0.05497020483016968,0.2525489926338196,0.4094122052192688,-0.0968150869011879,0.24211406707763672,0.4263359308242798,0.08615728467702866,0.21048691868782043,0.4721439778804779,-0.19152572751045227,0.2929287552833557,0.47313109040260315,0.13523980975151062,0.232766792178154,0.5681171417236328,-0.22090467810630798,0.32878273725509644,0.4957579970359802,0.05691581964492798,0.3051266670227051,0.5522729158401489,-0.20692308247089386,0.3417258858680725,0.5044419765472412,0.04891468957066536,0.32142144441604614,0.5478286147117615,-0.2291831523180008,0.33856838941574097,0.49842432141304016,0.028694232925772667,0.31950095295906067,0.5353044867515564,-0.22199735045433044,0.33236536383628845,0.4971349537372589,0.04551301151514053,0.3150887191295624,0.5343762040138245,-0.2011740505695343,0.3269479274749756,0.5407121181488037,0.09331642091274261,0.3052848279476166,0.5762845873832703,-0.09307869523763657,0.4047306180000305,0.5447857975959778,-0.027821967378258705,0.39333873987197876,0.5146124958992004,-0.23278245329856873,0.43227607011795044,0.6643605828285217,0.07525482773780823,0.4396067261695862,0.6381401419639587,-0.11614326387643814,0.42134809494018555,0.6902503967285156,0.08170928061008453,0.4345927834510803,0.6676054000854492,-0.10302911698818207,0.49143868684768677,0.6961181163787842,0.02623896300792694,0.5027452111244202,0.6642631888389587,-0.14931923151016235,0.0
0.2572583854198456,0.39688703417778015,-0.08964081853628159,0.25348764657974243,0.38557782769203186,-0.07957145571708679,0.2527940273284912,0.385466992855072,-0.07958528399467468,0.2522898316383362,0.38546472787857056,-0.07958928495645523,0.25248318910598755,0.38583630323410034,-0.11132733523845673,0.25085675716400146,0.3857009708881378,-0.1113760694861412,0.24912366271018982,0.38568171858787537,-0.11144392192363739,0.24090071022510529,0.3910026550292969,-0.01166718639433384,0.2347496747970581,0.3924979269504547,-0.15708322823047638,0.25500932335853577,0.4079201817512512,-0.06044704467058182,0.2525835633277893,0.40826767683029175,-0.10205322504043579,0.24238955974578857,0.4265066087245941,0.08379000425338745,0.21045824885368347,0.47190168499946594,-0.19288858771324158,0.2929806113243103,0.4730078876018524,0.13172438740730286,0.232915997505188,0.5681203603744507,-0.2222549021244049,0.32967013120651245,0.4963630437850952,0.033673644065856934,0.30515357851982117,0.5524379014968872,-0.21744434535503387,0.3426780104637146,0.5052793025970459,0.02325873263180256,0.3218737840652466,0.5477500557899475,-0.24251310527324677,0.3386916518211365,0.4984862208366394,0.0017699429299682379,0.3200252652168274,0.5352173447608948,-0.23434214293956757,0.3322308361530304,0.49893277883529663,0.021315818652510643,0.31553152203559875,0.5342639088630676,-0.2116411179304123,0.3268396854400635,0.5408821105957031,0.0932285338640213,0.30498605966567993,0.5763259530067444,-0.09298096597194672,0.4042399823665619,0.5455583930015564,-0.03723808377981186,0.3933183550834656,0.5145321488380432,-0.22706501185894012,0.428762286901474,0.6742984056472778,0.060453057289123535,0.4497150480747223,0.6284002065658569,-0.10483495891094208,0.4204176366329193,0.6940814256668091,0.06654295325279236,0.4438714385032654,0.6526689529418945,-0.09173960238695145,0.4760480523109436,0.709675669670105,0.006345798727124929,0.5038313865661621,0.6326521039009094,-0.14137837290763855,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
